affy_probe	gene_symbol
33421_s_at	SC5DL
211423_s_at	SC5DL
215064_at	SC5DL
32999_at	BFSP1
206746_at	BFSP1
76024_at	ATXN1
242230_at	ATXN1
36142_at	ATXN1
203231_s_at	ATXN1
203232_s_at	ATXN1
68427_at	ATXN1
77900_at	ATXN1
1559249_at	ATXN1
99302_f_at	Gm12839
36998_s_at	ATXN2
202622_s_at	ATXN2
71437_at	ATXN2
1437178_at	Gm7056
1431809_at	4932442L08Rik
243259_at	ATXN7
37167_at	ATXN7
204516_at	ATXN7
209964_s_at	ATXN7
91380_at	ATXN7
51174_at	ATXN7
216404_at	ATXN8OS
1436330_x_at	Gm7072
1343_s_at	SERPINB3
209719_x_at	SERPINB3
209720_s_at	SERPINB3
211906_s_at	SERPINB4
223839_s_at	SCD
37513_at	SCD
200831_s_at	SCD
200832_s_at	SCD
211162_x_at	SCD
211708_s_at	SCD
36253_at	BGLAP
206956_at	BGLAP
37147_at	CLEC11A
205131_x_at	CLEC11A
210783_x_at	CLEC11A
211709_s_at	CLEC11A
222747_s_at	SCML1
218793_s_at	SCML1
56917_at	SCML1
50977_i_at	SCML1
210383_at	SCN1A
52514_at	SCN1A
1555246_a_at	SCN1A
38516_at	SCN1B
205508_at	SCN1B
229057_at	SCN2A
36725_at	SCN2A
206381_at	SCN2A
48890_at	SCN2A
64605_at	SCN2A
1438105_at	March10
1456171_at	March10
235225_at	SCN2B
34918_at	SCN2B
210363_s_at	SCN2B
210364_at	SCN2B
50877_at	SCN2B
1455038_at	5730471H19Rik
232512_at	SCN3A
210432_s_at	SCN3A
54394_at	SCN3A
33545_at	SCN4A
206981_at	SCN4A
89603_at	BGN
38126_at	BGN
201261_x_at	BGN
201262_s_at	BGN
213905_x_at	BGN
74989_at	BGN
236359_at	SCN4B
53687_at	SCN4B
31490_at	SCN5A
207413_s_at	SCN5A
91869_at	SCN5A
228504_at	SCN7A
32450_at	SCN7A
207864_at	SCN7A
43484_at	SCN7A
35510_at	SCN8A
207049_at	SCN8A
1561820_at	SCN8A
229199_at	SCN9A
32947_at	SCN9A
206950_at	SCN9A
57701_at	SCN9A
208578_at	SCN10A
1426607_at	Gm7120
1426608_at	Gm7120
35207_at	SCNN1A
203453_at	SCNN1A
215026_x_at	SCNN1A
217264_s_at	SCNN1A
39682_at	SCNN1B
205464_at	SCNN1B
34462_at	SCNN1D
208458_at	SCNN1D
74898_at	SCNN1D
1443895_at	Gm6225
36082_at	CEACAM1
988_at	CEACAM1
206576_s_at	CEACAM1
209498_at	CEACAM1
210610_at	CEACAM1
211883_x_at	CEACAM1
211889_x_at	CEACAM1
241436_at	SCNN1G
33497_at	SCNN1G
207295_at	SCNN1G
80001_at	SCNN1G
223221_at	SCO1
65440_at	SCO1
36688_at	SCP2
201339_s_at	SCP2
211733_x_at	SCP2
90029_at	SCP2
59385_at	SCP2
221198_at	SCT
32902_at	SCTR
210382_at	SCTR
69020_at	SCTR
1565737_at	SCTR
1565738_at	SCTR
235718_at	SRL
47593_at	SRL
33965_at	CCL1
207533_at	CCL1
34375_at	CCL2
874_at	CCL2
875_g_at	CCL2
216598_s_at	CCL2
1458245_at	Susd1
36103_at	CCL3
73194_at	BHMT
231591_at	BHMT
37594_at	BHMT
206119_at	BHMT
36674_at	CCL4
204103_at	CCL4
1403_s_at	CCL5
1404_r_at	CCL5
1405_i_at	CCL5
204655_at	CCL5
1555759_a_at	CCL5
39802_at	CCL7
208075_s_at	CCL7
37823_at	CCL8
214038_at	CCL8
40008_at	CCL11
210133_at	CCL11
1457574_at	Fbxw23
37454_at	CCL13
206407_s_at	CCL13
216714_at	CCL13
1430934_at	Naaladl2
33789_at	CCL15
87777_at	BICD1
228691_at	BICD1
32127_at	BICD1
40548_at	BICD1
204741_at	BICD1
214806_at	BICD1
1554020_at	BICD1
1556051_a_at	BICD1
58864_at	BICD1
34434_at	CCL16
207354_at	CCL16
1183_at	CCL17
207900_at	CCL17
1446035_at	Gm7173
32128_at	CCL18
209924_at	CCL18
36067_at	CCL19
210072_at	CCL19
40385_at	CCL20
205476_at	CCL20
36503_at	CCL21
204606_at	CCL21
34041_at	CCL22
207861_at	CCL22
1439056_at	Gm9866
36444_s_at	CCL23
36445_at	CCL23
210548_at	CCL23
210549_s_at	CCL23
221463_at	CCL24
1445733_at	Trim71
1453599_at	Trim71
227143_s_at	BID
32725_at	BID
32726_g_at	BID
204493_at	BID
211725_s_at	BID
59612_at	BID
59614_g_at	BID
36703_at	CCL25
206988_at	CCL25
35410_at	CXCL6
206336_at	CXCL6
1457959_at	Sycp2l
35061_at	CXCL11
210163_at	CXCL11
211122_s_at	CXCL11
35025_at	CXCL5
207852_at	CXCL5
214974_x_at	CXCL5
215101_s_at	CXCL5
39652_at	XCL1
206365_at	XCL1
206366_x_at	XCL1
823_at	CX3CL1
203687_at	CX3CL1
101351_at	Vmn2r61
101353_at	Vmn2r60
2011_s_at	BIK
205780_at	BIK
38127_at	SDC1
201286_at	SDC1
201287_s_at	SDC1
1441996_at	9530082P21Rik
222844_s_at	SRR
235677_at	SRR
219204_s_at	SRR
219205_at	SRR
50118_at	SRR
80560_at	BCAN
83852_at	BCAN
91920_at	BCAN
91922_at	BCAN
223632_s_at	BCAN
223633_s_at	BCAN
242843_at	BCAN
219107_at	BCAN
221623_at	BCAN
80902_at	BCAN
81773_r_at	BCAN
86926_at	BCAN
92116_at	BCAN
60063_at	BCAN
60064_g_at	BCAN
1418311_at	Fn3k
1442436_at	Fn3k
39757_at	SDC2
212154_at	SDC2
212157_at	SDC2
212158_at	SDC2
1442029_at	Kcnq1ot1
1446255_at	Kcnq1ot1
1457781_at	Kcnq1ot1
1458161_at	Kcnq1ot1
1368904_at	Capn10
U37121_at	Ctla4
U90271_s_at	Ctla4
1387638_a_at	Ctla4
U19893_at	Actn4
1369942_at	Actn4
M84725_at	Tagln3
1387529_a_at	Tagln3
rc_AA891527_at	Fhl2
1369313_at	Fhl2
1371951_at	Fhl2
AB016532_at	Per2
1368303_at	Per2
1378560_at	Per2
Y11433_s_at	P2ry4
1369812_at	P2ry4
rc_AI639427_at	Tmeff1
1377772_at	Tmeff1
1387850_at	Tmeff1
1370248_at	Fxyd6
1368696_at	Fxyd7
AJ007288_at	Mmp8
1387735_at	Mmp8
35844_at	SDC4
202071_at	SDC4
AB015418_at	Prlh
1369624_at	Prlh
AB008908_at	Fgf14
1370581_at	Fgf14
1387637_a_at	Fgf14
X99477cds_at	Pter
1387851_at	Pter
103363_at	Taf8
1416450_at	Taf8
1416451_s_at	Taf8
1449907_at	Bcmo1
1451880_at	Gm9779
1425757_a_at	Impg1
1425758_a_at	Impg1
38110_at	SDCBP
200958_s_at	SDCBP
84637_at	SDCBP
rc_AA945583_at	Hsd17b10
1367662_at	Hsd17b10
1368430_at	Lgmn
1380609_at	Lgmn
1369842_at	Accn5
X57565cds_at	Ugt2a1
1369850_at	Ugt2a1
U68562mRNA#2_s_at	Hspd1
X54793_at	Hspd1
rc_AA858640_s_at	Hspd1
1386894_at	Hspd1
32666_at	CXCL12
33834_at	CXCL12
203666_at	CXCL12
209687_at	CXCL12
87847_at	CXCL12
1449231_at	Zfp296
1417545_at	Trpv4
242023_at	ABHD4
218581_at	ABHD4
77745_at	ABHD4
48699_at	ABHD4
222216_s_at	MRPL17
54477_at	MRPL17
55748_at	MRPL17
80314_at	PKNOX2
219046_s_at	PKNOX2
222171_s_at	PKNOX2
222185_at	PKNOX2
63305_at	PKNOX2
79701_at	C10orf84
222617_s_at	C10orf84
234947_s_at	C10orf84
218390_s_at	C10orf84
43023_r_at	C10orf84
43388_r_at	C10orf84
52948_at	C10orf84
52206_at	C10orf84
1369579_at	Stc2
1369248_a_at	Xiap
41627_at	SDF2
203090_at	SDF2
89939_at	SDF2
89941_g_at	SDF2
1370073_at	Dnajc3
1371199_at	Rapgef1
1388249_at	Rapgef1
1370206_at	Accn4
1387160_at	Kcne3
1368438_at	Pde10a
1370669_a_at	Pde10a
1368484_at	Abcb9
M94555_at	Nmu
1369717_at	Nmu
1369027_at	A4galt
34826_at	SDHA
201093_x_at	SDHA
224186_s_at	RNF123
221063_x_at	RNF123
54629_at	RNF123
70195_at	THADA
220212_s_at	THADA
54632_at	THADA
67138_at	THADA
88722_at	THADA
1554492_at	THADA
1554493_s_at	THADA
1558306_at	THADA
1566888_at	THADA
1566889_at	THADA
218141_at	UBE2O
54633_at	UBE2O
1554814_at	UBE2O
233140_s_at	VIPAR
218431_at	VIPAR
43800_s_at	VIPAR
65453_at	VIPAR
222908_at	FAM38B
219602_s_at	FAM38B
54650_at	FAM38B
1563584_at	FAM38B
1564015_at	FAM38B
1565774_at	FAM38B
1565775_at	FAM38B
53291_at	FAM38B
218991_at	HEATR6
65493_at	HEATR6
44911_at	HEATR6
81038_at	SH2D4A
219749_at	SH2D4A
51611_at	SH2D4A
58026_at	SH2D4A
219458_s_at	NSUN3
59085_at	NSUN3
1568913_at	NSUN3
86556_at	PRDM1
87673_at	PRDM1
228964_at	PRDM1
235668_at	PRDM1
31779_s_at	PRDM1
217192_s_at	PRDM1
35751_at	SDHB
202675_at	SDHB
214166_at	SDHB
88941_at	FAM111A
229196_at	FAM111A
218248_at	FAM111A
65531_at	FAM111A
220515_at	DUSP21
59288_at	DUSP21
224689_at	MANBAL
46211_at	MANBAL
218895_at	GPATCH3
56895_at	GPATCH3
74298_at	NAPB
225111_s_at	NAPB
53776_at	NAPB
1570441_at	NAPB
68227_at	SDHC
238056_at	SDHC
34385_at	SDHC
202004_x_at	SDHC
210131_x_at	SDHC
215088_s_at	SDHC
216591_s_at	SDHC
232922_s_at	SLC17A9
233328_x_at	SLC17A9
219559_at	SLC17A9
44630_at	SLC17A9
1387454_at	Fam129a
1422567_at	Fam129a
1454942_at	Fam129a
230506_at	C6orf164
57748_at	C6orf164
81151_at	MUTED
226543_at	MUTED
226544_x_at	MUTED
47149_at	MUTED
49914_at	MUTED
77761_at	ELMO2
77764_g_at	ELMO2
220363_s_at	ELMO2
221528_s_at	ELMO2
55692_at	ELMO2
1554857_at	ELMO2
62814_at	ELMO2
72476_at	GALNT11
219013_at	GALNT11
48952_at	GALNT11
40467_at	SDHD
202026_at	SDHD
215652_at	SDHD
220770_s_at	C5orf54
90748_at	C5orf54
52494_at	C5orf54
90566_at	CHTF18
226569_s_at	CHTF18
36354_at	TNN
215271_at	TNN
219398_at	CIDEC
82582_at	CIDEC
84619_r_at	CIDEC
1554839_at	CIDEC
78330_at	ZNF335
82024_at	ZNF335
221890_at	ZNF335
222059_at	ZNF335
64735_at	ZNF335
72127_at	ANKRD5
83624_at	ANKRD5
84836_at	ANKRD5
222951_s_at	ANKRD5
220144_s_at	ANKRD5
57930_at	ANKRD5
33007_at	CHP2
206149_at	CHP2
58951_at	CHP2
67202_f_at	XPNPEP3
74733_r_at	XPNPEP3
80955_at	XPNPEP3
224188_s_at	XPNPEP3
226501_at	XPNPEP3
227910_at	XPNPEP3
228820_at	XPNPEP3
237750_at	XPNPEP3
220020_at	XPNPEP3
88392_r_at	XPNPEP3
43389_s_at	XPNPEP3
49002_at	XPNPEP3
51722_at	XPNPEP3
56277_at	XPNPEP3
32732_at	MRPS14
203800_s_at	MRPS14
203801_at	MRPS14
235442_at	CXorf56
239444_at	CXorf56
219805_at	CXorf56
71348_at	CCDC90A
90734_at	CCDC90A
227451_s_at	CCDC90A
220094_s_at	CCDC90A
59030_at	CCDC90A
54917_i_at	CCDC90A
54919_f_at	CCDC90A
236635_at	ZNF667
207120_at	ZNF667
44952_at	ZNF667
59993_r_at	ZNF667
89948_at	PCIF1
221762_s_at	PCIF1
222044_at	PCIF1
222045_s_at	PCIF1
rc_AI013861_at	Hibadh
1388118_at	Hibadh
1455316_x_at	BC094435
39049_at	GPSM3
204265_s_at	GPSM3
214847_s_at	GPSM3
223954_x_at	NECAB3
39501_f_at	NECAB3
41306_at	NECAB3
210720_s_at	NECAB3
44219_at	NECAB3
55416_at	NECAB3
219187_at	FKBPL
52880_at	FKBPL
71407_at	DMRTC2
236811_at	DMRTC2
74651_at	DMRTB1
240313_at	DMRTB1
1558856_at	DMRTA2
244725_at	DMRTA1
1417163_at	Dusp10
1417164_at	Dusp10
1449461_at	Rbp7
1422477_at	Cables1
1439778_at	Cables1
1441938_x_at	Cables1
93966_at	Ube4b
1432499_a_at	Ube4b
1444465_at	Ube4b
1448410_at	Ube4b
95733_at	Slc29a1
1451782_a_at	Slc29a1
161687_r_at	Slc29a1
73247_at	SEC13
33422_at	SEC13
33423_g_at	SEC13
207707_s_at	SEC13
242150_at	CLSPN
219621_at	CLSPN
72139_at	CLSPN
92123_at	CLSPN
1553120_at	CLSPN
57161_at	CLSPN
240036_at	SEC14L1
36207_at	SEC14L1
202082_s_at	SEC14L1
202083_s_at	SEC14L1
202084_s_at	SEC14L1
46888_at	SEC14L1
223919_at	TP53AIP1
223920_s_at	TP53AIP1
220402_at	TP53AIP1
220403_s_at	TP53AIP1
84082_at	TP53AIP1
89124_at	KIF13A
223520_s_at	KIF13A
230990_at	KIF13A
232837_at	KIF13A
220777_at	KIF13A
47248_at	KIF13A
57598_at	KIF13A
49958_at	KIF13A
215632_at	NEUROG2
220045_at	NEUROD6
64675_at	NEUROD6
232424_at	PRDM16
220928_s_at	PRDM16
73973_at	PRDM16
90623_at	PRDM16
1431817_at	Adh6-ps1
79384_at	PRDM15
81896_at	PRDM15
230777_s_at	PRDM15
231931_at	PRDM15
234524_at	PRDM15
236061_at	PRDM15
47348_at	PRDM15
47451_s_at	PRDM15
61885_at	PRDM15
220714_at	PRDM14
76871_at	FIGNL1
222843_at	FIGNL1
1552921_a_at	FIGNL1
41045_at	SECTM1
213716_s_at	SECTM1
41009_at	ANO3
215241_at	ANO3
101860_at	Gmfb
1417069_a_at	Gmfb
1431686_a_at	Gmfb
1431687_at	Gmfb
1448570_at	Gmfb
1448571_a_at	Gmfb
1419193_a_at	Gmfg
1419194_s_at	Gmfg
219351_at	TRAPPC2
48534_at	TRAPPC2
1562349_at	TRAPPC2
97169_f_at	LOC639910
1425427_at	LOC639910
1421428_at	Slc5a7
1387035_a_at	Arhgap17
1396869_at	Arhgap17
1394028_at	Dusp10
AJ005113_at	Smc1a
AJ005113_g_at	Smc1a
1387026_at	Smc1a
AF015304_at	Slc29a1
1398295_at	Slc29a1
854_at	BLK
206255_at	BLK
210934_at	BLK
76761_at	SEL1L
230265_at	SEL1L
40689_at	SEL1L
202061_s_at	SEL1L
202062_s_at	SEL1L
202063_s_at	SEL1L
202064_s_at	SEL1L
65740_at	SEL1L
AF007107_s_at	Cyb5a
rc_AA817685_at	Cyb5a
rc_AA945054_s_at	Cyb5a
1386904_a_at	Cyb5a
234515_at	PCGEM1
234529_at	PCGEM1
227799_at	MYO1G
244654_at	MYO1G
45146_at	MYO1G
59805_f_at	ERVK6
63675_at	ERVK6
104328_at	Aqp9
1421605_a_at	Aqp9
1424011_at	Aqp9
1421545_a_at	Syne1
1455225_at	Syne1
1455493_at	Syne1
265_s_at	SELE
206211_at	SELE
96273_at	Nrgn
1423231_at	Nrgn
1385565_at	Rad50
1387427_at	Rad50
1397642_at	Rad50
AF080435mRNA_s_at	Pdcl
L15354_s_at	Pdcl
1378143_at	Pdcl
1387499_a_at	Pdcl
1387457_at	Dusp12
1382457_at	Khdrbs3
1387196_at	Khdrbs3
1383238_at	Qtrt1
1387594_at	Qtrt1
S73583_at	Enpep
1368512_a_at	Enpep
1368513_at	Enpep
1370134_at	Slc33a1
1393216_at	Slc33a1
1394304_at	Slc33a1
1398283_at	Cbp
245_at	SELL
204563_at	SELL
1387666_at	Gpr85
1369551_at	Gpr173
1387644_at	Btc
AF004661_at	Masp1
1371116_at	Masp1
1389543_at	Masp1
1390585_at	Masp1
1369522_a_at	Cd244
AF072124_at	Casp7
1369557_at	Casp7
1389170_at	Casp7
1379366_a_at	Bspry
1387629_at	Bspry
1387653_at	Tsnax
1398823_at	Tsnax
1370742_at	Clph
40366_at	SELP
206049_at	SELP
D12524_at	Kit
D12524_g_at	Kit
1369822_at	Kit
1383326_a_at	Pdcd4
1383327_at	Pdcd4
1383328_x_at	Pdcd4
1383329_at	Pdcd4
1387521_at	Pdcd4
1367631_at	Ctgf
D16308_at	Ccnd2
rc_AA899106_at	Ccnd2
1370810_at	Ccnd2
M59460mRNA#2_at	Pygl
X04069_at	Pygl
1368674_at	Pygl
AF039583_s_at	Cd55
AF039584_at	Cd55
1370406_a_at	Cd55
1387951_at	Cd55
1387434_at	Slc22a4
AF107727_at	LOC64038
1378014_at	LOC64038
1387632_at	LOC64038
1370099_at	Fbxl20
1396845_at	Fbxl20
37541_at	SELPLG
209879_at	SELPLG
209880_s_at	SELPLG
1387867_at	Aldh9a1
1368799_at	Birc5
1387332_at	Nmur2
S79797_at	Gcnt1
1368770_at	Gcnt1
1369262_at	Casp8
1367705_at	Glrx1
1386908_at	Glrx1
1369445_at	Mre11a
1368570_at	Lrat
35666_at	SEMA3F
35667_at	SEMA3F
206832_s_at	SEMA3F
209730_at	SEMA3F
63952_at	SEMA3F
1423105_a_at	Yeats4
1423406_at	Sv2a
U49049_at	Dlg2
U50717_s_at	Dlg2
1398276_at	Dlg2
U75186_at	Guca2b
1387253_at	Guca2b
1370849_at	Hapln2
1390017_at	Hapln2
1394952_at	Hapln2
97825_at	Perp
1416271_at	Perp
1418272_at	Oxct2a
32760_at	SEMG1
206442_at	SEMG1
U35245_at	Vps33b
U35245_g_at	Vps33b
rc_AI059963_at	Vps33b
rc_AI072341_at	Vps33b
rc_AI072341_g_at	Vps33b
1370521_at	Vps33b
40165_at	TSPYL2
218012_at	TSPYL2
61269_at	TSPYL2
87103_at	RBM26
90209_at	RBM26
222626_at	RBM26
227355_at	RBM26
229433_at	RBM26
215647_at	RBM26
215751_at	RBM26
218422_s_at	RBM26
220509_at	RBM26
82100_at	RBM26
47891_at	RBM26
51986_at	RBM26
58199_at	RBM26
59157_at	RBM26
63277_at	RBM26
1447196_at	Gm9789
34894_r_at	PRSS22
205847_at	PRSS22
233301_at	OXCT2
220256_s_at	OXCT2
57726_at	OXCT2
86566_r_at	PERP
222392_x_at	PERP
236009_at	PERP
240797_at	PERP
217744_s_at	PERP
45333_at	PERP
47929_at	PERP
57141_f_at	PERP
57143_r_at	PERP
1556990_at	PERP
220783_at	MMP27
47261_at	MMP27
68135_at	NPAS3
82371_at	NPAS3
83073_at	NPAS3
229281_at	NPAS3
230412_at	NPAS3
233293_at	NPAS3
233865_at	NPAS3
234014_at	NPAS3
32354_at	NPAS3
220316_at	NPAS3
222172_at	NPAS3
78033_at	NPAS3
91235_at	NPAS3
42196_at	NPAS3
1554635_a_at	NPAS3
1569661_at	NPAS3
53181_at	NPAS3
33259_at	SEMG2
216030_s_at	SEMG2
224527_at	CDH23
232845_at	CDH23
232846_s_at	CDH23
80708_at	CDH23
90323_at	CDH23
1552436_a_at	CDH23
223631_s_at	C19orf33
96926_at	Smoc2
1415935_at	Smoc2
1431362_a_at	Smoc2
96712_at	Smoc1
1448321_at	Smoc1
L23413_at	Slc26a1
1368600_at	Slc26a1
218523_at	LHPP
49423_at	LHPP
61535_at	LHPP
220475_at	SLC28A3
219222_at	RBKS
57540_at	RBKS
56868_at	RBKS
56870_g_at	RBKS
219543_at	PBLD
58322_at	PBLD
1555175_a_at	PBLD
61943_at	PBLD
1417806_at	Popdc2
217803_at	GOLPH3
48994_at	GOLPH3
219414_at	CLSTN2
47441_at	CLSTN2
1422158_at	Clstn2
1441165_s_at	Clstn2
U22296_at	Csnk1g1
1387586_at	Csnk1g1
72262_at	MCCC2
88457_at	MCCC2
233231_at	MCCC2
36432_at	MCCC2
209623_at	MCCC2
209624_s_at	MCCC2
1560033_at	MCCC2
1382643_at	Snx16
1387510_at	Snx16
74315_i_at	SNX16
74316_r_at	SNX16
81161_at	SNX16
229618_at	SNX16
219793_at	SNX16
1553046_s_at	GAL3ST2
219647_at	POPDC2
64937_at	POPDC2
220330_s_at	SAMSN1
72443_at	SAMSN1
90293_at	SAMSN1
50026_at	SAMSN1
1555638_a_at	SAMSN1
1569599_at	SAMSN1
84367_at	SMOC1
90377_at	SMOC1
222783_s_at	SMOC1
222784_at	SMOC1
223235_s_at	SMOC2
243946_at	SMOC2
45314_at	SMOC2
60756_at	SMOC2
65318_at	SMOC2
1449976_a_at	Gpr35
234868_s_at	GFRA4
221199_at	GFRA4
81262_at	EPB41L4A
87017_at	EPB41L4A
228256_s_at	EPB41L4A
228259_s_at	EPB41L4A
220119_at	EPB41L4A
220120_s_at	EPB41L4A
78938_at	EPB41L4A
42293_at	EPB41L4A
42294_g_at	EPB41L4A
1555038_at	EPB41L4A
61016_at	EPB41L4A
64982_at	EPB41L4A
81447_at	PARVG
223562_at	PARVG
233510_s_at	PARVG
244229_at	PARVG
74741_at	PARVG
62672_s_at	PARVG
62673_at	PARVG
1416875_at	Parvg
1416876_at	Parvg
1544_at	BLM
205733_at	BLM
48165_at	BLM
220366_at	ELSPBP1
46471_at	ELSPBP1
58105_at	ELSPBP1
223552_at	LRRC4
71589_r_at	LRRC4
50720_at	LRRC4
220065_at	TNMD
47490_at	TNMD
1417979_at	Tnmd
1368237_at	Tnmd
68747_at	CENPK
222848_at	CENPK
56111_at	CENPK
1427817_at	LOC641050
1452565_x_at	LOC641050
221387_at	NPFFR1
1368638_at	Npffr1
219684_at	RTP4
73213_at	RTP4
62130_at	RTP4
208303_s_at	CRLF2
218176_at	MAGEF1
43533_s_at	MAGEF1
58345_at	MAGEF1
48654_r_at	MAGEF1
221322_at	NPVF
47363_i_at	NPVF
47364_r_at	NPVF
34767_at	MOAP1
212508_at	MOAP1
78698_at	TMBIM1
217730_at	TMBIM1
43850_s_at	TMBIM1
57080_at	TMBIM1
64348_s_at	TMBIM1
82205_at	C10orf54
225372_at	C10orf54
225373_at	C10orf54
49349_at	C10orf54
50642_at	C10orf54
78153_at	SLC39A8
90587_at	SLC39A8
222935_x_at	SLC39A8
228945_s_at	SLC39A8
40456_at	SLC39A8
209266_s_at	SLC39A8
209267_s_at	SLC39A8
216504_s_at	SLC39A8
219869_s_at	SLC39A8
45180_at	SLC39A8
45554_at	SLC39A8
217912_at	DUS1L
64134_s_at	DUS1L
64135_r_at	DUS1L
1387477_at	Kcnk12
1398290_at	Kcnk13
222514_at	RRAGC
242531_at	RRAGC
218088_s_at	RRAGC
42342_r_at	RRAGC
52905_at	RRAGC
63799_at	RRAGC
219744_at	FN3K
80775_at	FN3K
219134_at	ELTD1
53174_at	ELTD1
1387547_a_at	Eltd1
75064_at	NOD2
220066_at	NOD2
90686_r_at	TINAGL1
219058_x_at	TINAGL1
231989_s_at	LOC641298
1557987_at	LOC641298
1558534_at	LOC641298
69031_at	LIN7B
69033_g_at	LIN7B
72347_at	LIN7B
76367_at	LIN7B
241957_x_at	LIN7B
219760_at	LIN7B
232574_at	XYLT1
34283_at	XYLT1
213725_x_at	XYLT1
75706_at	XYLT1
1382743_at	Iffo2
1395796_at	Iffo2
1372277_at	Aldh4a1
219401_at	XYLT2
44675_at	XYLT2
1570528_at	XYLT2
1371135_at	Xylt1
31471_at	ZNF674
215309_at	ZNF674
rc_AA892497_at	Xylt2
1369722_a_at	Xylt2
1369723_at	Xylt2
1372960_a_at	Xylt2
1448758_at	Nrbf2
33612_at	IFIH1
216020_at	IFIH1
219209_at	IFIH1
51920_at	IFIH1
1555464_at	IFIH1
1418206_at	Sdf2l1
1429835_at	2310033E01Rik
1562253_at	LOC641364
51479_at	LOC641364
1561098_at	LOC641365
207593_at	ABCG4
241949_at	ACOT6
57538_at	ACOT6
1429382_at	Tomm40l
92633_at	Ctsz
1417868_a_at	Ctsz
1417869_s_at	Ctsz
1417870_x_at	Ctsz
1559611_at	TMEM75
1431796_at	2810430I11Rik
1381050_at	Kiaa0415
1395435_at	Kiaa0415
1453876_at	1700120B22Rik
1450175_a_at	Ctsm
229620_at	SEPP1
231669_at	SEPP1
34363_at	SEPP1
201427_s_at	SEPP1
45411_r_at	SEPP1
95578_at	Ralb
1417744_a_at	Ralb
1435517_x_at	Ralb
160756_at	Ralb
D13120_s_at	Atp5h
1367622_at	Atp5h
104253_at	Mllt1
1421060_at	Mllt1
1434805_at	Mllt1
70992_at	ZFYVE20
80412_at	ZFYVE20
226581_at	ZFYVE20
231765_at	ZFYVE20
67849_at	ZFYVE20
74007_at	ZFYVE20
79352_at	ZFYVE20
82654_at	ZFYVE20
54804_at	ZFYVE20
1553569_at	ZFYVE20
1553570_x_at	ZFYVE20
1569714_at	ZFYVE20
U13176_at	Ube2d2
1370523_a_at	Ube2d2
1370524_at	Ube2d2
1370525_at	Ube2d2
1439512_at	5830444B04Rik
242912_at	POTEM
60503_f_at	POTEM
237745_at	LOC641467
73291_at	KIF9
81587_at	KIF9
223778_at	KIF9
228429_x_at	KIF9
230701_x_at	KIF9
231319_x_at	KIF9
43260_at	KIF9
43420_at	KIF9
43421_g_at	KIF9
56825_at	KIF9
56826_g_at	KIF9
61285_r_at	KIF9
39161_at	C17orf75
203830_at	C17orf75
72973_f_at	SEPW1
39709_at	SEPW1
201194_at	SEPW1
1555851_s_at	SEPW1
89277_at	DIO3OS
223757_at	DIO3OS
239727_at	DIO3OS
1559326_at	DIO3OS
55880_at	DIO3OS
60649_at	DIO3OS
68918_at	NCAPG
85380_at	NCAPG
88814_at	NCAPG
218662_s_at	NCAPG
218663_at	NCAPG
66743_at	NCAPG
88559_at	LOC641510
1570023_at	LOC641515
243362_s_at	LOC641518
243363_at	LOC641518
62738_at	LOC641518
62739_at	LOC641518
U39875_at	Chp
1371469_at	Chp
1383787_at	LOC641520
1385754_s_at	Lrrc4
1386677_at	Lrrc4
74747_at	ARL17B
79944_at	ARL17B
229028_s_at	ARL17B
232987_at	ARL17B
232991_at	ARL17B
62471_at	ARL17B
J00741_at	LOC641523
1388181_at	LOC641523
1367516_at	Dtnbp1
1397473_at	Dtnbp1
rc_AI175208_at	Gosr2
1370031_at	Gosr2
1374900_at	Gosr2
1375438_at	Gosr2
S75991_at	Scn7a
rc_AA925248_at	Scn7a
1370973_at	Scn7a
rc_AA818888_at	Uba52
1398754_at	Uba52
D86041_at	Ddah1
rc_AI058941_s_at	Ddah1
1387111_at	Ddah1
V01227_s_at	Tuba1a
AF084186_s_at	Sptan1
1370838_s_at	Sptan1
1712_s_at	MAP2K4
1845_at	MAP2K4
36910_at	MAP2K4
203265_s_at	MAP2K4
203266_s_at	MAP2K4
D14441_at	Basp1
rc_AA859536_at	Basp1
1369310_at	Basp1
1375143_at	Basp1
1398350_at	Basp1
rc_AA799457_at	Slc41a3
1392939_at	Slc41a3
D83538_at	Pi4ka
D83538_g_at	Pi4ka
U39572_s_at	Pi4ka
1370318_at	Pi4ka
1384805_at	Defb24
225547_at	SNHG6
48853_at	SNHG6
229957_at	TMEM91
44674_at	TMEM91
51210_at	TMEM91
X89700cds_at	Tpcr12
82982_at	ERAP2
88809_at	ERAP2
227462_at	ERAP2
235104_at	ERAP2
219759_at	ERAP2
81089_at	ERAP2
81092_g_at	ERAP2
44792_s_at	ERAP2
1554272_at	ERAP2
1554273_a_at	ERAP2
60854_at	ERAP2
91844_at	NECAB1
233305_at	NECAB1
87448_r_at	NECAB1
44409_r_at	NECAB1
57804_r_at	NECAB1
1369540_at	Necab1
220162_s_at	CARD9
81574_at	CARD9
227779_at	ECSCR
227780_s_at	ECSCR
228339_at	ECSCR
64084_at	ECSCR
1368637_at	Card9
230032_at	OSGEPL1
220631_at	OSGEPL1
87056_at	OSGEPL1
221057_at	SPATA1
55911_at	FLJ44124
219452_at	DPEP2
48510_at	DPEP2
220750_s_at	LEPRE1
55755_at	LEPRE1
60205_at	LEPRE1
1434800_at	Sv2b
